Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL4473498,,None,511.42,1,4.56,19,CC(=O)NCCN(Cc1ccccc1)C(=O)c1nn(C(C)C)c2c1COc1ccc(Br)cc1-2,EC50,'=',2700,nM,5.57,,,UO_0000065,10.89,0.23,1.01,7.28,0,CHEMBL4404101,Agonist activity at FXR transfected in human HEK293T cells o-expressing pGL3/hBSEP/luc incubated for 24 hrs by Steady-Glo reagent based luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4402557,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL5286559,,None,630.93,1,4.03,54,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)[O-])CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12.C[N+](C)(C)CCO,EC50,'=',97,nM,7.01,,,UO_0000065,13.29,0.27,2.98,5.66,0,CHEMBL5236194,Agonist activity at GST-tagged FXR (unknown origin) by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5233278,1,Scientific Literature,J Med Chem,2021,None,,AGONIST,
CHEMBL5281274,,None,456.54,1,5.95,80a,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc21,EC50,'=',260,nM,6.58,,,UO_0000065,14.42,0.26,0.64,8.17,0,CHEMBL5236198,Agonist activity at FXR in human HeLa cells incubated for 24 hrs by Dual-Glo luciferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5233278,1,Scientific Literature,J Med Chem,2021,None,TIME = 24.0 hr,AGONIST,
CHEMBL566315,OBETICHOLIC ACID,4,420.63,1,5.11,obeticholic acid,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,EC50,'=',85,nM,7.07,,,UO_0000065,16.81,0.32,1.96,9.09,1,CHEMBL5264990,Agonist activity at full length FXR in human Huh-7 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5260846,1,Scientific Literature,Eur J Med Chem,2020,None,,AGONIST,
CHEMBL3361050,,None,547.66,1,4.39,33,CC(C)CN(Cc1ccccc1C(F)(F)F)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)cc1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3383190,Inverse agonist activity at GAL4-fused human FXR expressed in HEK293T cells assessed as activation of basal transcriptional activity after 20 hrs by dual-glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3352095,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3706569,,,
CHEMBL318457,,None,542.85,2,8.87,GW4064,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,EC50,'=',70,nM,7.16,,,UO_0000065,13.18,0.27,-1.72,9.86,1,CHEMBL4414393,Agonist activity FXR (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4411340,1,Scientific Literature,J Med Chem,2019,None,,,
CHEMBL1551,URSODIOL,4,392.58,0,4.48,UDCA,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,EC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4681025,Agonist activity at glutathione transferase-tagged human FXR-LBD using biotinylated Src-1 peptide incubated for 30 mins by recruitment coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4680080,1,Scientific Literature,J Med Chem,2016,None,TIME = 0.5 hr,,
CHEMBL318457,,None,542.85,2,8.87,2; GW-4064,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,EC50,'=',12,nM,7.92,,,UO_0000065,14.59,0.3,-0.95,10.92,0,CHEMBL4702899,Agonist activity at human FXR expressed in HEK293 cells measured after 18 hrs by steady-glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 18.0 hr,AGONIST,
CHEMBL4763612,,None,576.48,2,7.36,11,O=C(O)c1ccc2sc(N3CCC(F)(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)nc2c1,EC50,'=',4290,nM,5.37,,,UO_0000065,9.31,0.19,-1.99,6.05,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4763935,,None,538.02,2,6.59,21,Cn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5ccccc5Cl)noc4C4CC4)CC3)cc21,EC50,'=',800,nM,6.1,,,UO_0000065,11.33,0.22,-0.49,7.55,0,CHEMBL4702898,Agonist activity at GST-tagged human FXR LBD assessed as induction of biotinylated coactivator SRC-1 peptide recruitment measured after 2 hrs by streptavidin-conjugated AlphaScreen assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,AGONIST,
CHEMBL4791413,,None,609.57,2,7.09,36,O=C(O)c1cc(F)c2nc(N3CCC(F)(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)CC3)sc2c1,EC50,'=',2.8,nM,8.55,,,UO_0000065,14.03,0.28,1.46,8.73,0,CHEMBL4702899,Agonist activity at human FXR expressed in HEK293 cells measured after 18 hrs by steady-glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 18.0 hr,AGONIST,
CHEMBL4751757,,None,613.61,2,7.36,39,Cn1cc(C(=O)O)c2ccc(N3C4CCC3CC(F)(COCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)cc21,EC50,'=',0.4,nM,9.4,,,UO_0000065,15.32,0.29,2.04,10.45,0,CHEMBL4702899,Agonist activity at human FXR expressed in HEK293 cells measured after 18 hrs by steady-glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 18.0 hr,AGONIST,
CHEMBL4447977,,None,404.47,0,2.76,2,CC(=O)NCCN(Cc1ccccc1)C(=O)c1nn(C)c2c1COc1ccccc1-2,EC50,'=',690,nM,6.16,,,UO_0000065,15.23,0.28,3.4,8.06,0,CHEMBL4404101,Agonist activity at FXR transfected in human HEK293T cells o-expressing pGL3/hBSEP/luc incubated for 24 hrs by Steady-Glo reagent based luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4402557,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL566315,OBETICHOLIC ACID,4,420.63,1,5.11,OCA; INT-747,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,EC50,'=',42000,nM,,Potential transcription error,,UO_0000065,,,,,1,CHEMBL4404101,Agonist activity at FXR transfected in human HEK293T cells o-expressing pGL3/hBSEP/luc incubated for 24 hrs by Steady-Glo reagent based luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4402557,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4553359,,None,460.58,0,4.27,6,CCC(C)c1ccc2c(c1)-c1c(c(C(=O)N(CCNC(C)=O)Cc3ccccc3)nn1C)CO2,EC50,'=',23,nM,7.64,,,UO_0000065,16.58,0.31,3.37,9.99,0,CHEMBL4404101,Agonist activity at FXR transfected in human HEK293T cells o-expressing pGL3/hBSEP/luc incubated for 24 hrs by Steady-Glo reagent based luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4402557,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4590255,,None,483.37,0,3.52,18,CC(=O)NCCN(Cc1ccccc1)C(=O)c1c2c(nn1C)-c1cc(Br)ccc1OC2,EC50,'>',20000,nM,,,,UO_0000065,,,,,0,CHEMBL4404101,Agonist activity at FXR transfected in human HEK293T cells o-expressing pGL3/hBSEP/luc incubated for 24 hrs by Steady-Glo reagent based luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4402557,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4740734,,None,366.36,0,4.44,10,Cc1cc(/C=C2\SC(=O)NC2=O)c(C)n1-c1ccc(C(F)(F)F)cc1,EC50,'=',2600,nM,5.58,,,UO_0000065,15.24,0.31,1.15,10.93,0,CHEMBL4725092,Agonist activity at human FXR-LBD transfected in human HEK293T cells co-expressing pFR-Luc/pRL incubated for 14 to 16 hrs by hybrid reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4715927,1,Scientific Literature,ACS Med Chem Lett,2021,None,Time_Lower = 14.0 hrs | Time_Upper = 16.0 hrs,AGONIST,
CHEMBL4639094,,None,610.51,2,9.57,34,CCC(CC)n1c(-c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C(C)C)cc2F)nc2ccc(C(=O)O)cc21,EC50,'=',1.3,nM,8.89,,,UO_0000065,14.56,0.29,-0.68,9.83,0,CHEMBL4624950,Agonist activity at human FXR expressed in human HuH7 cells by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4622925,1,Scientific Literature,Bioorg Med Chem,2020,CHEMBL3307515,,,
CHEMBL3335650,,None,415.49,0,4.59,44,CC(C)(C)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(C(N)=O)c2)cc1,EC50,'=',70,nM,7.16,,,UO_0000065,17.22,0.32,2.56,7.06,0,CHEMBL3396001,Transactivation of human FXR expressed in human HeLa cells incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3393039,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3308376,,,
CHEMBL3335653,,None,430.5,1,5.12,47,CC(C)(C)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(CC(=O)O)c2)cc1,EC50,'=',420,nM,6.38,,,UO_0000065,14.81,0.27,1.26,6.68,1,CHEMBL3396001,Transactivation of human FXR expressed in human HeLa cells incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3393039,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3308376,,,
CHEMBL5273460,,None,600.98,2,7.99,13q,C/C(=N\OCc1cccc(C(=O)O)c1)c1ccc(OCc2c(-c3ccccc3OC(F)(F)F)noc2C2CC2)cc1Cl,EC50,'=',107.5,nM,6.97,,,UO_0000065,11.6,0.23,-1.02,6.74,0,CHEMBL5232379,Agonist activity at human FXR expressed in human Huh-7 cells co-transfected with FXRE-Luc reporter plasmid assessed as receptor transactivation incubated for 16 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5230149,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 16.0 hr,AGONIST,
CHEMBL5272555,,None,647.53,2,6.75,4a,CC(C)Oc1cc(C(=O)O)cc2sc(O[C@@H]3CO[C@H]4[C@H]3OC[C@H]4OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)nc12,EC50,'<',30,nM,,,,UO_0000065,,,,,0,CHEMBL5236155,Agonist activity at human FXR,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5233278,1,Scientific Literature,J Med Chem,2021,None,,AGONIST,
CHEMBL5267052,,None,564.43,2,7.37,12c,Cc1cc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)ccc1C1=NOC(c2cc(C(=O)O)ccn2)C1,EC50,'=',17,nM,7.77,,,UO_0000065,13.77,0.27,0.4,7.26,0,CHEMBL5236171,Agonist activity at FXR in HEK293T cells by steady-glo luciferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5233278,1,Scientific Literature,J Med Chem,2021,None,,AGONIST,
CHEMBL4471591,,None,387.27,1,6.22,11,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1cccc(C#N)c1,EC50,'=',10170,nM,4.99,,,UO_0000065,12.89,0.26,-1.23,8.46,0,CHEMBL4433552,Transactivation of human FXR (unknown origin) expressed in HepG2 cells co-expressing pSG5RXR/pGL4.70 after 24 hrs post transfection by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4433207,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307718,,,
CHEMBL4865454,,None,590.46,2,7.06,2,O=C(O)c1cc(F)c2nc(N3CCC4(CC3)COC(c3c(-c5c(Cl)cccc5Cl)noc3C3CC3)O4)sc2c1,EC50,'=',227,nM,6.64,,,UO_0000065,11.25,0.23,-0.42,6.79,0,CHEMBL4825507,Agonist activity at Gal4-fused human FXR expressed in HEK293 cells incubated for overnight by Steady-Glo luciferase reporter gene based luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4823324,1,Scientific Literature,ACS Med Chem Lett,2021,None,,AGONIST,
CHEMBL4747457,,None,297.4,0,4.49,18,Cc1cc(/C=C/C(=O)O)c(C)n1-c1ccc(C(C)(C)C)cc1,EC50,'=',1400,nM,5.85,,,UO_0000065,19.68,0.36,1.36,13.86,0,CHEMBL4725092,Agonist activity at human FXR-LBD transfected in human HEK293T cells co-expressing pFR-Luc/pRL incubated for 14 to 16 hrs by hybrid reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4715927,1,Scientific Literature,ACS Med Chem Lett,2021,None,Time_Lower = 14.0 hrs | Time_Upper = 16.0 hrs,AGONIST,
CHEMBL566315,OBETICHOLIC ACID,4,420.63,1,5.11,OCA; INT-747,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,EC50,'=',10000,nM,,Potential transcription error,,UO_0000065,,,,,1,CHEMBL4404099,Agonist activity at GST-tagged human FXR-LBD (193 to 472 residues) using biotinylated SRC-1 peptide as substrate incubated for 1 hrs by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4402557,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL240597,CHENODIOL,4,392.58,0,4.48,1; CDCA,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,EC50,'=',20000,nM,4.7,,,UO_0000065,11.97,0.23,0.22,6.04,0,CHEMBL4433552,Transactivation of human FXR (unknown origin) expressed in HepG2 cells co-expressing pSG5RXR/pGL4.70 after 24 hrs post transfection by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4433207,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307718,,,
CHEMBL4456883,,None,440.35,1,5.75,9,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(S(C)(=O)=O)cc1,EC50,'=',1090,nM,5.96,,,UO_0000065,13.54,0.29,0.21,8.59,0,CHEMBL4433552,Transactivation of human FXR (unknown origin) expressed in HepG2 cells co-expressing pSG5RXR/pGL4.70 after 24 hrs post transfection by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4433207,1,Scientific Literature,ACS Med Chem Lett,2019,CHEMBL3307718,,,
CHEMBL4870317,,None,347.37,0,4.74,12,Cc1ccc(NC(=O)c2ccc(Oc3ccccc3)cc2)cc1C(=O)O,EC50,'=',127,nM,6.9,,,UO_0000065,19.85,0.36,2.16,9.12,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL4800066,,None,521.56,2,6.07,20,Cn1cc(C(=O)O)c2ccc(N3CCC(F)(COCc4c(-c5ccccc5F)noc4C4CC4)CC3)cc21,EC50,'=',65,nM,7.19,,,UO_0000065,13.78,0.26,1.12,8.9,0,CHEMBL4702899,Agonist activity at human FXR expressed in HEK293 cells measured after 18 hrs by steady-glo luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4699528,1,Scientific Literature,J Med Chem,2020,None,TIME = 18.0 hr,AGONIST,
CHEMBL4870766,,None,558.46,2,7.9,5,O=C(O)c1cc(F)c2nc(N3CCC(/C=C/c4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)sc2c1,EC50,'=',10.5,nM,7.98,,,UO_0000065,14.29,0.29,0.08,10.04,0,CHEMBL4825507,Agonist activity at Gal4-fused human FXR expressed in HEK293 cells incubated for overnight by Steady-Glo luciferase reporter gene based luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4823324,1,Scientific Literature,ACS Med Chem Lett,2021,None,,AGONIST,
CHEMBL5265755,,None,586.86,2,7.79,13e,C/C(=N\OCc1cncc(C(=O)O)c1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1Cl,EC50,'=',65,nM,7.19,,,UO_0000065,12.25,0.25,-0.6,6.71,0,CHEMBL5232379,Agonist activity at human FXR expressed in human Huh-7 cells co-transfected with FXRE-Luc reporter plasmid assessed as receptor transactivation incubated for 16 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5230149,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 16.0 hr,AGONIST,
CHEMBL5269815,,None,575.83,2,7.99,13d,C/C(=N\OCc1ccc(C(=O)O)o1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1Cl,EC50,'=',49.7,nM,7.3,,,UO_0000065,12.68,0.26,-0.69,6.81,0,CHEMBL5232379,Agonist activity at human FXR expressed in human Huh-7 cells co-transfected with FXRE-Luc reporter plasmid assessed as receptor transactivation incubated for 16 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5230149,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 16.0 hr,AGONIST,
CHEMBL5287865,,None,427.5,1,5.33,13,CC(C)(C)c1ccc(Cn2cnc3cc(C(=O)Nc4ccc(C(=O)O)cc4)ccc32)cc1,EC50,,,,,,Not Active,,,,,,0,CHEMBL5258827,Partial agonist activity at FXR-LBD-GST (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5257079,1,Scientific Literature,Bioorg Med Chem,2023,None,,,
CHEMBL5086882,,None,456.82,0,4.3,28,CS(=O)(=O)Nc1ccc(CNC(=O)c2ccc(C(F)(F)C(F)(F)F)cc2)c(Cl)c1,EC50,'=',3220,nM,5.49,,,UO_0000065,12.02,0.26,1.19,7.3,0,CHEMBL5034731,Agonist activity at recombinant human full-length FXR expressed in HeLa cells co-expressing human RXRalpha after 24 hrs by Dual-Glo luciferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5034009,1,Scientific Literature,J Med Chem,2021,None,TIME = 24.0 hr,AGONIST,
CHEMBL4740844,,None,436.63,0,4.08,9,CC[C@H]1[C@@H](O)[C@@H]2[C@H](C[C@@H](O)[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,EC50,'=',4700,nM,5.33,,,UO_0000065,12.2,0.23,1.25,5.44,0,CHEMBL4681025,Agonist activity at glutathione transferase-tagged human FXR-LBD using biotinylated Src-1 peptide incubated for 30 mins by recruitment coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4680080,1,Scientific Literature,J Med Chem,2016,None,TIME = 0.5 hr,AGONIST,
CHEMBL5282217,,None,599.9,2,8.71,13h,C/C(=N\OCc1cc(C)cc(C(=O)O)c1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)cc1Cl,EC50,'=',59.2,nM,7.23,,,UO_0000065,12.05,0.25,-1.48,7.68,0,CHEMBL5232379,Agonist activity at human FXR expressed in human Huh-7 cells co-transfected with FXRE-Luc reporter plasmid assessed as receptor transactivation incubated for 16 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL5230149,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 16.0 hr,AGONIST,
CHEMBL4865925,,None,510.37,2,7.38,4,O=C(O)c1ccc(OCc2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2)cc1,EC50,'=',265,nM,6.58,,,UO_0000065,12.89,0.26,-0.8,8.04,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL4847633,,None,324.36,0,3.76,45,O=C(O)c1cccc(NC(=O)c2nc(-c3ccccc3)cs2)c1,EC50,'=',2875,nM,5.54,,,UO_0000065,17.08,0.33,1.78,6.99,0,CHEMBL4820034,Agonist activity at FXR-LBD (unknown origin) assessed by ligand binding ability incubated for 3 hrs in absence of light measured by TR-FRET Coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4819010,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 3.0 hr,AGONIST,
CHEMBL4870766,,None,558.46,2,7.9,5,O=C(O)c1cc(F)c2nc(N3CCC(/C=C/c4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)sc2c1,EC50,'=',23.3,nM,7.63,,,UO_0000065,13.67,0.28,-0.27,9.61,0,CHEMBL4825508,Agonist activity at His-tagged human FXR LBD assessed as induction of coactivator SRC-1 peptide recruitment measured after 30 mins by plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4823324,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 0.5 hr,AGONIST,
